x,y,f,df_dx,df_dy
-1.9875382094139509,2.115766480989044,0.47402470814073056,0.20983667685053806,0.7819533369727081
-1.9875382094139509,2.243994752564138,0.5701269451412537,0.25237828639909704,0.7149165766399325
-1.9875382094139509,2.372223024139231,0.6568677134645668,0.2907758514623569,0.6361409058836651
-1.9875382094139509,2.500451295714325,0.7328227320928806,0.3243988850835374,0.546919819039852
-1.9875382094139509,2.628679567289418,0.7967448217202068,0.3526952979801373,0.4487183238878198
-1.9875382094139509,2.756907838864512,0.8475843834020871,0.37520046383469136,0.3431488862630365
-1.9875382094139509,2.885136110439605,0.8845066329412398,0.3915448484460563,0.23194495341267793
-1.9875382094139509,3.013364382014699,0.9069053080210033,0.4014600774707787,0.11693249083974674
-1.9875382094139509,3.141592653589793,0.9144126230158125,0.40478334312239383,1.11983249187625e-16
-1.8593099378388573,-3.141592653589793,0.9586678530366606,0.28452758663103256,-1.1740295176668117e-16
-1.8593099378388573,-3.0133643820146996,0.9507972032151312,0.28219161907788665,-0.12259172404450733
-1.8593099378388573,-2.885136110439606,0.927314489603017,0.27522207294109025,-0.24317049536943489
-1.8593099378388573,-2.7569078388645125,0.888605297708614,0.263733387975526,-0.35975641388320756
-1.8593099378388573,-2.628679567289419,0.835305231392655,0.24791420807070672,-0.4704351420270208
-1.8593099378388573,-2.500451295714325,0.768289476270488,0.22802428372332456,-0.5733893381446322
-1.8593099378388573,-2.3722230241392315,0.6886584291884689,0.2043902069412771,-0.6669284971821123
-1.8593099378388573,-2.243994752564138,0.597719629738165,0.17740004861192613,-0.7495167087340958
-1.8593099378388573,-2.1157664809890444,0.4969662904924115,0.1474969863888564,-0.8197978766501731
-1.8593099378388573,-1.9875382094139509,0.3880527784961472,0.11517202772705588,-0.8766179860961902
-1.8593099378388573,-1.8593099378388573,0.2727674506052744,8.095594755407974e-2,-0.9190440524459202
-1.8593099378388573,-1.7310816662637636,0.153003288716526,4.5410572960413495e-2,-0.9463794408628327
-1.8593099378388573,-1.60285339468867,3.072681705705668e-2,9.119558014180388e-3,-0.958175305024849
-1.8593099378388573,-1.4746251231135765,-9.205418808900082e-2,-2.7321199822521777e-2,-0.9542379571685435
-1.8593099378388573,-1.3463968515384828,-0.2133236660116125,-6.331334431347353e-2,-0.9346320484368628
-1.8593099378388573,-1.2181685799633892,-0.3310903752359644,-9.826588544118987e-2,-0.8996795073091465
-1.8593099378388573,-1.0899403083882957,-0.44342058965242925,-0.13160490344666892,-0.8499542535443965
-1.8593099378388573,-0.9617120368132022,-0.5484698502458252,-0.1627829725759676,-0.7862727744347011
-1.8593099378388573,-0.8334837652381086,-0.6445132510614519,-0.19128814979594705,-0.7096807181064723
-1.8593099378388573,-0.7052554936630151,-0.7299737621131803,-0.21665238088472344,-0.6214357240071174
-1.8593099378388573,-0.5770272220879216,-0.8034481241722243,-0.23845918586905104,-0.5229867725000836
-1.8593099378388573,-0.4487989505128276,-0.8637298902448828,-0.2563504976139689,-0.415950392647348
-1.8593099378388573,-0.32057067893773405,-0.9098292353988218,-0.27003254127525733,-0.30208411884691244
-1.8593099378388573,-0.19234240736264052,-0.9409892096610991,-0.2792806580742586,-0.18325763216657687
-1.8593099378388573,-6.411413578754699e-2,-0.9566981671157919,-0.28394299418881114,-6.1422060232496786e-2
-1.8593099378388573,6.411413578754654e-2,-0.9566981671157919,-0.28394299418881114,6.142206023249636e-2
-1.8593099378388573,0.19234240736264008,-0.9409892096610992,-0.27928065807425867,0.18325763216657645
-1.8593099378388573,0.3205706789377336,-0.9098292353988219,-0.2700325412752574,0.30208411884691205
-1.8593099378388573,0.4487989505128276,-0.8637298902448828,-0.2563504976139689,0.415950392647348
-1.8593099378388573,0.5770272220879211,-0.8034481241722246,-0.2384591858690511,0.5229867725000833
-1.8593099378388573,0.7052554936630147,-0.7299737621131807,-0.21665238088472355,0.6214357240071171
-1.8593099378388573,0.8334837652381082,-0.6445132510614523,-0.1912881497959472,0.7096807181064719
-1.8593099378388573,0.9617120368132017,-0.5484698502458254,-0.16278297257596772,0.7862727744347009
-1.8593099378388573,1.0899403083882957,-0.44342058965242925,-0.13160490344666892,0.8499542535443965
-1.8593099378388573,1.2181685799633888,-0.33109037523596485,-9.826588544119e-2,0.8996795073091463
-1.8593099378388573,1.3463968515384828,-0.2133236660116125,-6.331334431347353e-2,0.9346320484368628
-1.8593099378388573,1.4746251231135759,-9.205418808900145e-2,-2.7321199822521968e-2,0.9542379571685434
-1.8593099378388573,1.6028533946886698,3.0726817057056467e-2,9.119558014180323e-3,0.958175305024849
-1.8593099378388573,1.731081666263763,0.15300328871652538,4.5410572960413315e-2,0.9463794408628328
-1.8593099378388573,1.859309937838857,0.272767450605274,8.095594755407962e-2,0.9190440524459204
-1.8593099378388573,1.98753820941395,0.38805277849614644,0.11517202772705566,0.8766179860961906
-1.8593099378388573,2.115766480989044,0.49696629049241103,0.14749698638885625,0.8197978766501733
-1.8593099378388573,2.243994752564138,0.597719629738165,0.17740004861192613,0.7495167087340958
-1.8593099378388573,2.372223024139231,0.6886584291884685,0.204390206941277,0.6669284971821127
-1.8593099378388573,2.500451295714325,0.768289476270488,0.22802428372332456,0.5733893381446322
-1.8593099378388573,2.628679567289418,0.8353052313926546,0.24791420807070658,0.4704351420270216
-1.8593099378388573,2.756907838864512,0.8886052977086139,0.263733387975526,0.35975641388320795
-1.8593099378388573,2.885136110439605,0.9273144896030168,0.2752220729410902,0.24317049536943572
-1.8593099378388573,3.013364382014699,0.9507972032151312,0.28219161907788665,0.12259172404450776
-1.8593099378388573,3.141592653589793,0.9586678530366606,0.28452758663103256,1.1740295176668117e-16
-1.7310816662637636,-3.141592653589793,0.9871817834144502,0.15959989503337918,-1.208949011235082e-16
-1.7310816662637636,-3.0133643820146996,0.9790770346186742,0.15828958210134375,-0.12623800452968867
-1.7310816662637636,-2.885136110439606,0.9548958679825054,0.154380158607356,-0.25040318451503774
-1.7310816662637636,-2.7569078388645125,0.9150353375935849,0.14793581717710527,-0.37045675113341964
-1.7310816662637636,-2.628679567289419,0.8601499522588952,0.1390623737187129,-0.48442742814002043
-1.7310816662637636,-2.500451295714325,0.7911409284882431,0.1279055299284461,-0.5904438201692815
-1.7310816662637636,-2.3722230241392315,0.7091413925440858,0.11464848087289346,-0.6867651409950633
-1.7310816662637636,-2.243994752564138,0.6154977745396267,9.950890693103624e-2,-0.7718097971923532
-1.7310816662637636,-2.1157664809890444,0.5117477000935813,8.273539948844365e-2,-0.8441813578575782
-1.7310816662637636,-1.9875382094139509,0.3995947425600281,6.460337907359437e-2,-0.9026914839654351
-1.7310816662637636,-1.8593099378388573,0.2808804504010322,4.5410572960413495e-2,-0.9463794408628327
-1.7310816662637636,-1.7310816662637636,0.1575541090118103,2.5472126494665653e-2,-0.9745278735053344
-1.7310816662637636,-1.60285339468867,3.164073350843318e-2,5.115428416090382e-3,-0.9866745854071558
-1.7310816662637636,-1.4746251231135765,-9.479218196439713e-2,-1.5325264855653444e-2,-0.9826201278946829
-1.7310816662637636,-1.3463968515384828,-0.21966861243004357,-3.551431770215729e-2,-0.9624310750481792
-1.7310816662637636,-1.2181685799633892,-0.3409380903526551,-5.512022643383798e-2,-0.9264389305572275
-1.7310816662637636,-1.0899403083882957,-0.45660937425741827,-7.382106257135597e-2,-0.8752346844393127
-1.7310816662637636,-0.9617120368132022,-0.5647831448605222,-9.130975890234573e-2,-0.8096591090000734
-1.7310816662637636,-0.8334837652381086,-0.663683191839289,-0.1072991515165535,-0.7307889533752873
-1.7310816662637636,-0.7052554936630151,-0.7516855791565671,-0.12152669502930463,-0.63991926333983
-1.7310816662637636,-0.5770272220879216,-0.8273453100455639,-0.13375877356946142,-0.5385421166918556
-1.7310816662637636,-0.4487989505128276,-0.8894200538168083,-0.14379453674556858,-0.4283221233766011
-1.7310816662637636,-0.32057067893773405,-0.9368905448937251,-0.15146919760372798,-0.3110690926371073
-1.7310816662637636,-0.19234240736264052,-0.9689773191252241,-0.1566567384248262,-0.18870831599648152
-1.7310816662637636,-6.411413578754699e-2,-0.985153512565511,-0.15927197993199804,-6.32489540243165e-2
-1.7310816662637636,6.411413578754654e-2,-0.985153512565511,-0.15927197993199804,6.324895402431606e-2
-1.7310816662637636,0.19234240736264008,-0.9689773191252242,-0.1566567384248262,0.1887083159964811
-1.7310816662637636,0.3205706789377336,-0.9368905448937253,-0.151469197603728,0.3110690926371069
-1.7310816662637636,0.4487989505128276,-0.8894200538168083,-0.14379453674556858,0.4283221233766011
-1.7310816662637636,0.5770272220879211,-0.8273453100455641,-0.13375877356946145,0.5385421166918553
-1.7310816662637636,0.7052554936630147,-0.7516855791565674,-0.12152669502930469,0.6399192633398296
-1.7310816662637636,0.8334837652381082,-0.6636831918392895,-0.10729915151655357,0.7307889533752869
-1.7310816662637636,0.9617120368132017,-0.5647831448605225,-9.130975890234579e-2,0.8096591090000732
-1.7310816662637636,1.0899403083882957,-0.45660937425741827,-7.382106257135597e-2,0.8752346844393127
-1.7310816662637636,1.2181685799633888,-0.34093809035265554,-5.512022643383805e-2,0.9264389305572273
-1.7310816662637636,1.3463968515384828,-0.21966861243004357,-3.551431770215729e-2,0.9624310750481792
-1.7310816662637636,1.4746251231135759,-9.47921819643978e-2,-1.532526485565355e-2,0.9826201278946828
-1.7310816662637636,1.6028533946886698,3.164073350843296e-2,5.115428416090346e-3,0.9866745854071558
-1.7310816662637636,1.731081666263763,0.1575541090118097,2.547212649466555e-2,0.9745278735053345
-1.7310816662637636,1.859309937838857,0.28088045040103177,4.5410572960413426e-2,0.9463794408628328
-1.7310816662637636,1.98753820941395,0.3995947425600273,6.460337907359424e-2,0.9026914839654354
-1.7310816662637636,2.115766480989044,0.5117477000935808,8.273539948844358e-2,0.8441813578575784
-1.7310816662637636,2.243994752564138,0.6154977745396267,9.950890693103624e-2,0.7718097971923532
-1.7310816662637636,2.372223024139231,0.7091413925440855,0.11464848087289341,0.6867651409950636
-1.7310816662637636,2.500451295714325,0.7911409284882431,0.1279055299284461,0.5904438201692815
-1.7310816662637636,2.628679567289418,0.8601499522588948,0.13906237371871286,0.4844274281400212
-1.7310816662637636,2.756907838864512,0.9150353375935848,0.14793581717710524,0.3704567511334201
-1.7310816662637636,2.885136110439605,0.9548958679825053,0.15438015860735596,0.2504031845150386
-1.7310816662637636,3.013364382014699,0.9790770346186742,0.15828958210134375,0.1262380045296891
-1.7310816662637636,3.141592653589793,0.9871817834144502,0.15959989503337918,1.208949011235082e-16
-1.60285339468867,-3.141592653589793,0.9994862162006879,3.205157757165521e-2,-1.2240175954620718e-16
-1.60285339468867,-3.0133643820146996,0.9912804481818241,3.178843456284876e-2,-0.12781146047053055
-1.60285339468867,-2.885136110439606,0.9667978826092422,3.100332633735905e-2,-0.25352426029367336
-1.60285339468867,-2.7569078388645125,0.9264405225327864,2.9709144350543122e-2,-0.3750741987718506
-1.60285339468867,-2.628679567289419,0.8708710346891732,2.792713903484491e-2,-0.49046542927568004
-1.60285339468867,-2.500451295714325,0.8010018685324927,2.5686570868281963e-2,-0.5978032309904517
-1.60285339468867,-2.3722230241392315,0.7179802738394009,2.3024229918205418e-2,-0.6953251201795223
-1.60285339468867,-2.243994752564138,0.6231694628995021,1.998383174941113e-2,-0.7814297901185456
-1.60285339468867,-2.1157664809890444,0.5181262266072433,1.6615299615774366e-2,-0.8547034045076151
-1.60285339468867,-1.9875382094139509,0.40457537199846616,1.2973944721801332e-2,-0.9139428126242205
-1.60285339468867,-1.8593099378388573,0.28438140096656417,9.119558014180388e-3,-0.958175305024849
-1.60285339468867,-1.7310816662637636,0.15951789519293913,5.115428416090382e-3,-0.9866745854071558
-1.60285339468867,-1.60285339468867,3.20351099903565e-2,1.027303624831831e-3,-0.9989726963751682
-1.60285339468867,-1.4746251231135765,-9.597369083260937e-2,-3.0776894635451166e-3,-0.9948677032867913
-1.60285339468867,-1.3463968515384828,-0.2224066063054399,-7.132146976017978e-3,-0.9744270100150474
-1.60285339468867,-1.2181685799633892,-0.3451876114514974,-1.1069494832323463e-2,-0.9379862521783453
-1.60285339468867,-1.0899403083882957,-0.46230064556074796,-1.48250818895149e-2,-0.8861437860129043
-1.60285339468867,-0.9617120368132022,-0.5718227158508822,-1.8337241511942014e-2,-0.8197508633798988
-1.60285339468867,-0.8334837652381086,-0.6719554729556372,-2.1548304135703442e-2,-0.7398976542334312
-1.60285339468867,-0.7052554936630151,-0.7610547397716725,-2.4405544201291648e-2,-0.6478953460600254
-1.60285339468867,-0.5770272220879216,-0.8376575088011509,-2.686204590582233e-2,-0.5452546142163476
-1.60285339468867,-0.4487989505128276,-0.9005059646944064,-2.887747355922076e-2,-0.43366081668161455
-1.60285339468867,-0.32057067893773405,-0.9485681375432105,-3.0418733895137624e-2,-0.31494632052617005
-1.60285339468867,-0.19234240736264052,-0.9810548477981369,-3.146051946146762e-2,-0.19106041449484695
-1.60285339468867,-6.411413578754699e-2,-0.9974326645749431,-3.1985724168013326e-2,-6.403730173966865e-2
-1.60285339468867,6.411413578754654e-2,-0.9974326645749431,-3.1985724168013326e-2,6.40373017396682e-2
-1.60285339468867,0.19234240736264008,-0.981054847798137,-3.146051946146763e-2,0.1910604144948465
-1.60285339468867,0.3205706789377336,-0.9485681375432106,-3.0418733895137627e-2,0.31494632052616967
-1.60285339468867,0.4487989505128276,-0.9005059646944064,-2.887747355922076e-2,0.43366081668161455
-1.60285339468867,0.5770272220879211,-0.8376575088011511,-2.686204590582234e-2,0.5452546142163472
-1.60285339468867,0.7052554936630147,-0.7610547397716728,-2.4405544201291658e-2,0.6478953460600251
-1.60285339468867,0.8334837652381082,-0.6719554729556376,-2.1548304135703456e-2,0.7398976542334309
-1.60285339468867,0.9617120368132017,-0.5718227158508825,-1.8337241511942024e-2,0.8197508633798986
-1.60285339468867,1.0899403083882957,-0.46230064556074796,-1.48250818895149e-2,0.8861437860129043
-1.60285339468867,1.2181685799633888,-0.34518761145149784,-1.1069494832323477e-2,0.9379862521783451
-1.60285339468867,1.3463968515384828,-0.2224066063054399,-7.132146976017978e-3,0.9744270100150474
-1.60285339468867,1.4746251231135759,-9.597369083261004e-2,-3.077689463545138e-3,0.9948677032867912
-1.60285339468867,1.6028533946886698,3.2035109990356275e-2,1.027303624831824e-3,0.9989726963751682
-1.60285339468867,1.731081666263763,0.1595178951929385,5.115428416090361e-3,0.9866745854071559
-1.60285339468867,1.859309937838857,0.2843814009665637,9.119558014180372e-3,0.9581753050248492
-1.60285339468867,1.98753820941395,0.4045753719984654,1.2973944721801307e-2,0.9139428126242208
-1.60285339468867,2.115766480989044,0.5181262266072428,1.661529961577435e-2,0.8547034045076153
-1.60285339468867,2.243994752564138,0.6231694628995021,1.998383174941113e-2,0.7814297901185456
-1.60285339468867,2.372223024139231,0.7179802738394006,2.3024229918205404e-2,0.6953251201795226
-1.60285339468867,2.500451295714325,0.8010018685324927,2.5686570868281963e-2,0.5978032309904517
-1.60285339468867,2.628679567289418,0.8708710346891727,2.7927139034844894e-2,0.4904654292756808
-1.60285339468867,2.756907838864512,0.9264405225327863,2.970914435054312e-2,0.37507419877185105
-1.60285339468867,2.885136110439605,0.9667978826092419,3.1003326337359045e-2,0.25352426029367425
-1.60285339468867,3.013364382014699,0.9912804481818241,3.178843456284876e-2,0.127811460470531
-1.60285339468867,3.141592653589793,0.9994862162006879,3.205157757165521e-2,1.2240175954620718e-16
-1.4746251231135765,-3.141592653589793,0.9953791129491982,-9.602302590768166e-2,-1.2189878446113675e-16
-1.4746251231135765,-3.0133643820146996,0.9872070641912557,-9.523467819232952e-2,-0.12728625576398483
-1.4746251231135765,-2.885136110439606,0.9628251027321053,-9.288257969396412e-2,-0.2524824747273434
-1.4746251231135765,-2.7569078388645125,0.9226335797048304,-8.900535180490132e-2,-0.37353293843593377
-1.4746251231135765,-2.628679567289419,0.8672924388063843,-8.366665849988783e-2,-0.4884500016222816
-1.4746251231135765,-2.500451295714325,0.7977103800403307,-7.695416097539579e-2,-0.595346729285921
-1.4746251231135765,-2.3722230241392315,0.715029938887909,-6.897807825520037e-2,-0.6924678801139341
-1.4746251231135765,-2.243994752564138,0.6206087259070175,-5.986937739705647e-2,-0.7782187274947843
-1.4746251231135765,-2.1157664809890444,0.515997134804387,-4.977762301723118e-2,-0.8511912448851879
-1.4746251231135765,-1.9875382094139509,0.4029128850137793,-3.886852144363962e-2,-0.910187225567029
-1.4746251231135765,-1.8593099378388573,0.28321281679037336,-2.7321199822521777e-2,-0.9542379571685435
-1.4746251231135765,-1.7310816662637636,0.15886240194511012,-1.5325264855653444e-2,-0.9826201278946829
-1.4746251231135765,-1.60285339468867,3.190347085189658e-2,-3.0776894635451166e-3,-0.9948677032867913
-1.4746251231135765,-1.4746251231135765,-9.557931435068605e-2,9.220421504467304e-3,-0.9907795784955328
-1.4746251231135765,-1.3463968515384828,-0.2214926898540634,2.1367133406288704e-2,-0.9704228804169575
-1.4746251231135765,-1.2181685799633892,-0.34376916151353276,3.316299756830511e-2,-0.9341318654707244
-1.4746251231135765,-1.0899403083882957,-0.4604009530449613,4.44143262270905e-2,-0.8825024311189312
-1.4746251231135765,-0.9617120368132022,-0.569472973655863,5.493637287712739e-2,-0.816382331246262
-1.4746251231135765,-0.8334837652381086,-0.6691942637832655,6.455636580331985e-2,-0.7368572560646369
-1.4746251231135765,-0.7052554936630151,-0.757927402600221,7.311634498777887e-2,-0.6452330051099489
-1.4746251231135765,-0.5770272220879216,-0.8342153944205148,8.047575580894903e-2,-0.5430140460497846
-1.4746251231135765,-0.4487989505128276,-0.8968055925275533,8.651375694460861e-2,-0.4318788113659163
-1.4746251231135765,-0.32057067893773405,-0.944670267598818,9.113120458303961e-2,-0.31365213853935414
-1.4746251231135765,-0.19234240736264052,-0.9770234829929294,9.425228036167524e-2,-0.19027530626935724
-1.4746251231135765,-6.411413578754699e-2,-0.993333999807569,9.58257363025171e-2,-6.37741587308622e-2
-1.4746251231135765,6.411413578754654e-2,-0.993333999807569,9.58257363025171e-2,6.377415873086177e-2
-1.4746251231135765,0.19234240736264008,-0.9770234829929295,9.425228036167525e-2,0.1902753062693568
-1.4746251231135765,0.3205706789377336,-0.9446702675988181,9.113120458303962e-2,0.31365213853935375
-1.4746251231135765,0.4487989505128276,-0.8968055925275533,8.651375694460861e-2,0.4318788113659163
-1.4746251231135765,0.5770272220879211,-0.8342153944205151,8.047575580894904e-2,0.5430140460497843
-1.4746251231135765,0.7052554936630147,-0.7579274026002213,7.31163449877789e-2,0.6452330051099485
-1.4746251231135765,0.8334837652381082,-0.669194263783266,6.455636580331989e-2,0.7368572560646366
-1.4746251231135765,0.9617120368132017,-0.5694729736558634,5.493637287712742e-2,0.8163823312462618
-1.4746251231135765,1.0899403083882957,-0.4604009530449613,4.44143262270905e-2,0.8825024311189312
-1.4746251231135765,1.2181685799633888,-0.34376916151353315,3.316299756830515e-2,0.9341318654707241
-1.4746251231135765,1.3463968515384828,-0.2214926898540634,2.1367133406288704e-2,0.9704228804169575
-1.4746251231135765,1.4746251231135759,-9.557931435068671e-2,9.220421504467368e-3,0.9907795784955327
-1.4746251231135765,1.6028533946886698,3.1903470851896355e-2,-3.0776894635450953e-3,0.9948677032867913
-1.4746251231135765,1.731081666263763,0.15886240194510948,-1.5325264855653381e-2,0.982620127894683
-1.4746251231135765,1.859309937838857,0.2832128167903729,-2.7321199822521736e-2,0.9542379571685436
-1.4746251231135765,1.98753820941395,0.40291288501377853,-3.8868521443639545e-2,0.9101872255670294
-1.4746251231135765,2.115766480989044,0.5159971348043866,-4.977762301723114e-2,0.8511912448851882
-1.4746251231135765,2.243994752564138,0.6206087259070175,-5.986937739705647e-2,0.7782187274947843
-1.4746251231135765,2.372223024139231,0.7150299388879087,-6.897807825520035e-2,0.6924678801139345
-1.4746251231135765,2.500451295714325,0.7977103800403307,-7.695416097539579e-2,0.595346729285921
-1.4746251231135765,2.628679567289418,0.8672924388063838,-8.366665849988779e-2,0.48845000162228236
-1.4746251231135765,2.756907838864512,0.9226335797048303,-8.900535180490131e-2,0.3735329384359342
-1.4746251231135765,2.885136110439605,0.9628251027321051,-9.288257969396409e-2,0.25248247472734425
-1.4746251231135765,3.013364382014699,0.9872070641912557,-9.523467819232952e-2,0.12728625576398528
-1.4746251231135765,3.141592653589793,0.9953791129491982,-9.602302590768166e-2,1.2189878446113675e-16
-1.3463968515384828,-3.141592653589793,0.9749279121818236,-0.22252093395631445,-1.1939423470528823e-16
-1.3463968515384828,-3.0133643820146996,0.9669237674994793,-0.22069404016449473,-0.12467101425681297
-1.3463968515384828,-2.885136110439606,0.9430427612868441,-0.2152433563345901,-0.24729493390624518
-1.3463968515384828,-2.7569078388645125,0.903677019005703,-0.20625838254439524,-0.36585827757777434
-1.3463968515384828,-2.628679567289419,0.8494729250559881,-0.19388665181514222,-0.4784142384461745
-1.3463968515384828,-2.500451295714325,0.7813205091618003,-0.17833130762337032,-0.5831146507457643
-1.3463968515384828,-2.3722230241392315,0.7003388321079473,-0.15984776829065783,-0.678240336601183
-1.3463968515384828,-2.243994752564138,0.6078576107927939,-0.1387395330218428,-0.7622293348805764
-1.3463968515384828,-2.1157664809890444,0.5053953843135536,-0.11535319845647057,-0.8337025485541981
-1.3463968515384828,-1.9875382094139509,0.39463457959629417,-9.007276756155437e-2,-0.8914863894295111
-1.3463968515384828,-1.8593099378388573,0.2773938859923255,-6.331334431347353e-2,-0.9346320484368628
-1.3463968515384828,-1.7310816662637636,0.15559839244933057,-3.551431770215729e-2,-0.9624310750481792
-1.3463968515384828,-1.60285339468867,3.1247977604067577e-2,-7.132146976017978e-3,-0.9744270100150474
-1.3463968515384828,-1.4746251231135765,-9.361552816955725e-2,2.1367133406288704e-2,-0.9704228804169575
-1.3463968515384828,-1.3463968515384828,-0.21694186955877912,4.9515566048790455e-2,-0.9504844339512096
-1.3463968515384828,-1.2181685799633892,-0.3367060314475273,7.685095446570274e-2,-0.9149390593575434
-1.3463968515384828,-1.0899403083882957,-0.4509414896086478,0.1029244523349475,-0.8643704107040819
-1.3463968515384828,-0.9617120368132022,-0.5577725009773448,0.12730793354235248,-0.7996088238036694
-1.3463968515384828,-0.8334837652381086,-0.6554449033004467,0.14960102200060982,-0.7217176821227796
-1.3463968515384828,-0.7052554936630151,-0.7423549184321078,0.16943766581356068,-0.6319759560543962
-1.3463968515384828,-0.5770272220879216,-0.8170754863266233,0.18649214783820997,-0.5318572022595178
-1.3463968515384828,-0.4487989505128276,-0.8783796973249267,0.2004844339512096,-0.42300536790752397
-1.3463968515384828,-0.32057067893773405,-0.9252609379772722,0.21118477120142168,-0.3072077971091034
-1.3463968515384828,-0.19234240736264052,-0.9569494196082502,0.21841746034702453,-0.18636588277536945
-1.3463968515384828,-6.411413578754699e-2,-0.9729248182255554,0.22206374083220587,-6.2463845798826786e-2
-1.3463968515384828,6.411413578754654e-2,-0.9729248182255554,0.22206374083220587,6.2463845798826356e-2
-1.3463968515384828,0.19234240736264008,-0.9569494196082503,0.21841746034702456,0.186365882775369
-1.3463968515384828,0.3205706789377336,-0.9252609379772723,0.2111847712014217,0.30720779710910306
-1.3463968515384828,0.4487989505128276,-0.8783796973249267,0.2004844339512096,0.42300536790752397
-1.3463968515384828,0.5770272220879211,-0.8170754863266234,0.18649214783821003,0.5318572022595175
-1.3463968515384828,0.7052554936630147,-0.7423549184321081,0.16943766581356073,0.6319759560543959
-1.3463968515384828,0.8334837652381082,-0.6554449033004471,0.14960102200060993,0.7217176821227793
-1.3463968515384828,0.9617120368132017,-0.5577725009773451,0.12730793354235256,0.7996088238036692
-1.3463968515384828,1.0899403083882957,-0.4509414896086478,0.1029244523349475,0.8643704107040819
-1.3463968515384828,1.2181685799633888,-0.33670603144752775,7.685095446570284e-2,0.9149390593575433
-1.3463968515384828,1.3463968515384828,-0.21694186955877912,4.9515566048790455e-2,0.9504844339512096
-1.3463968515384828,1.4746251231135759,-9.36155281695579e-2,2.136713340628885e-2,0.9704228804169573
-1.3463968515384828,1.6028533946886698,3.124797760406736e-2,-7.132146976017929e-3,0.9744270100150474
-1.3463968515384828,1.731081666263763,0.15559839244932994,-3.551431770215714e-2,0.9624310750481793
-1.3463968515384828,1.859309937838857,0.27739388599232506,-6.331334431347344e-2,0.9346320484368629
-1.3463968515384828,1.98753820941395,0.3946345795962934,-9.007276756155419e-2,0.8914863894295113
-1.3463968515384828,2.115766480989044,0.5053953843135531,-0.11535319845647048,0.8337025485541983
-1.3463968515384828,2.243994752564138,0.6078576107927939,-0.1387395330218428,0.7622293348805764
-1.3463968515384828,2.372223024139231,0.700338832107947,-0.15984776829065775,0.6782403366011833
-1.3463968515384828,2.500451295714325,0.7813205091618003,-0.17833130762337032,0.5831146507457643
-1.3463968515384828,2.628679567289418,0.8494729250559877,-0.1938866518151421,0.47841423844617526
-1.3463968515384828,2.756907838864512,0.9036770190057029,-0.2062583825443952,0.3658582775777748
-1.3463968515384828,2.885136110439605,0.9430427612868438,-0.21524335633459005,0.24729493390624604
-1.3463968515384828,3.013364382014699,0.9669237674994793,-0.22069404016449473,0.12467101425681341
-1.3463968515384828,3.141592653589793,0.9749279121818236,-0.22252093395631445,1.1939423470528823e-16
-1.2181685799633892,-3.141592653589793,0.9384684220497604,-0.3453650544213076,-1.1492923491641064e-16
-1.2181685799633892,-3.0133643820146996,0.9307636092774119,-0.3425296120985748,-0.12000867814226047
-1.2181685799633892,-2.885136110439606,0.9077756837730772,-0.3340698430149257,-0.2380468171072439
-1.2181685799633892,-2.7569078388645125,0.8698821066380017,-0.3201246563448308,-0.3521762339164859
-1.2181685799633892,-2.628679567289419,0.8177050893611194,-0.3009230316678776,-0.4605229267012567
-1.2181685799633892,-2.500451295714325,0.7521013771236045,-0.27678025913040405,-0.5613078457614367
-1.2181685799633892,-2.3722230241392315,0.6741481810666853,-0.2480927623900126,-0.6528761055124066
-1.2181685799633892,-2.243994752564138,0.5851254905144834,-0.2153315893500718,-0.733724157660597
-1.2181685799633892,-2.1157664809890444,0.4864950555847011,-0.1790346775661659,-0.8025244794248995
-1.2181685799633892,-1.9875382094139509,0.3798763852920997,-0.13979802132630437,-0.858147371424032
-1.2181685799633892,-1.8593099378388573,0.26702015525525163,-9.826588544118987e-2,-0.8996795073091465
-1.2181685799633892,-1.7310816662637636,0.14977946165128275,-5.512022643383798e-2,-0.9264389305572275
-1.2181685799633892,-1.60285339468867,3.0079393427876754e-2,-1.1069494832323463e-2,-0.9379862521783453
-1.2181685799633892,-1.4746251231135765,-9.011457760402528e-2,3.316299756830511e-2,-0.9341318654707244
-1.2181685799633892,-1.3463968515384828,-0.20882886976302137,7.685095446570274e-2,-0.9149390593575434
-1.2181685799633892,-1.2181685799633892,-0.3241141976538942,0.11927702081543276,-0.8807229791845673
-1.2181685799633892,-1.0899403083882957,-0.4340775793799107,0.15974456178096463,-0.8320454520422815
-1.2181685799633892,-0.9617120368132022,-0.5369134192532315,0.19758910145842984,-0.7697057615805997
-1.2181685799633892,-0.8334837652381086,-0.6309331556261869,0.23218923355259316,-0.6947275237934287
-1.2181685799633892,-0.7052554936630151,-0.7145929870268489,0.26297682485104074,-0.6083418792723487
-1.2181685799633892,-0.5770272220879216,-0.7865192213365196,0.28944634395582103,-0.5119672779121358
-1.2181685799633892,-0.4487989505128276,-0.8455308317763424,0.31116316209502287,-0.4071861880027047
-1.2181685799633892,-0.32057067893773405,-0.8906588493343588,0.3277706897151943,-0.2957191121435392
-1.2181685799633892,-0.19234240736264052,-0.9211622732098982,0.3389962316719521,-0.17939633663857302
-1.2181685799633892,-6.411413578754699e-2,-0.9365402380262365,0.3446554648767131,-6.012787824568086e-2
-1.2181685799633892,6.411413578754654e-2,-0.9365402380262365,0.3446554648767131,6.0127878245680444e-2
